1, 0.2706298232078552, 0.26788678765296936
2, 0.268559068441391, 0.27215349674224854
3, 0.2672502100467682, 0.2662826180458069
4, 0.2663577198982239, 0.26762762665748596
5, 0.26566100120544434, 0.2640693485736847
6, 0.26533952355384827, 0.2659592926502228
7, 0.26492780447006226, 0.267436146736145
8, 0.2645821273326874, 0.2642417848110199
9, 0.26445484161376953, 0.26608559489250183
10, 0.26430264115333557, 0.2636115849018097
11, 0.264102041721344, 0.26305335760116577
12, 0.26406392455101013, 0.2630520164966583
13, 0.26394909620285034, 0.26375341415405273
14, 0.2638859450817108, 0.26376891136169434
15, 0.2637634575366974, 0.2634028196334839
16, 0.26370659470558167, 0.2630552053451538
17, 0.2636283040046692, 0.263459175825119
18, 0.2636427581310272, 0.2629919946193695
19, 0.2636282444000244, 0.26282981038093567
20, 0.2635279893875122, 0.2626509964466095
21, 0.2634548842906952, 0.26290377974510193
22, 0.26345887780189514, 0.26279258728027344
23, 0.2634623050689697, 0.26281413435935974
24, 0.2633865177631378, 0.26303619146347046
25, 0.26339223980903625, 0.2628873586654663
26, 0.26337435841560364, 0.26276031136512756
27, 0.26338693499565125, 0.2629411816596985
28, 0.2633489966392517, 0.26293623447418213
29, 0.2633917033672333, 0.26254722476005554
30, 0.2633737027645111, 0.26261961460113525
31, 0.26329201459884644, 0.2659400701522827
32, 0.2632642686367035, 0.2627541422843933
33, 0.2632655203342438, 0.26295772194862366
34, 0.2632879912853241, 0.26359546184539795
35, 0.26330044865608215, 0.26287198066711426
36, 0.2632167339324951, 0.2632599174976349
37, 0.2632022798061371, 0.2628077566623688
38, 0.26318350434303284, 0.26325297355651855
39, 0.2631649076938629, 0.262918621301651
40, 0.2631968557834625, 0.26367199420928955
41, 0.26316946744918823, 0.2628307044506073
42, 0.26324352622032166, 0.26287463307380676
43, 0.26314276456832886, 0.26278120279312134
44, 0.2631457448005676, 0.2626223862171173
45, 0.2631785571575165, 0.2627270519733429
46, 0.263175904750824, 0.2626839876174927
47, 0.26317641139030457, 0.26311951875686646
48, 0.2631233334541321, 0.26312172412872314
49, 0.2631654441356659, 0.26268211007118225
50, 0.263164222240448, 0.2629426121711731
51, 0.2631531357765198, 0.26274988055229187
52, 0.26315367221832275, 0.2627373933792114
53, 0.26311981678009033, 0.262638121843338
54, 0.26313626766204834, 0.2625958323478699
55, 0.26312389969825745, 0.2639603316783905
56, 0.26308301091194153, 0.2625083923339844
57, 0.26307496428489685, 0.26249873638153076
58, 0.2630886733531952, 0.26305270195007324
59, 0.2631162405014038, 0.26294344663619995                                          